Title;Price;Stock;Category;Cover;UPC;Product Type;Price (excl. tax);Price (incl. tax);Tax;Availability;Number of reviews
A Walk in the Woods: Rediscovering America on the Appalachian Trail;30.48;3;Nonfiction;http://books.toscrape.com/media/cache/39/51/3951dc08d449aa692ce82eefb692254e.jpg;bcee4f289ff6699c;Books;30.48;30.48;0.00;In stock (3 available);0
A Visit from the Goon Squad;14.08;3;Default;http://books.toscrape.com/media/cache/fb/b0/fbb08b1e3eb34d5401e815e40eab0df9.jpg;5dbd6ec4e154ad2f;Books;14.08;14.08;0.00;In stock (3 available);0
A Storm of Swords (A Song of Ice and Fire #3);31.22;3;Fantasy;http://books.toscrape.com/media/cache/0b/c8/0bc884c23d4204aec7bbf35d5e8849f6.jpg;87beabf664115d79;Books;31.22;31.22;0.00;In stock (3 available);0
A Heartbreaking Work of Staggering Genius;54.29;3;Autobiography;http://books.toscrape.com/media/cache/47/f3/47f3d4f1e85773bf41ba64a036e37994.jpg;c9770bb1d5a492a0;Books;54.29;54.29;0.00;In stock (3 available);0
8 Keys to Mental Health Through Exercise;31.04;3;Psychology;http://books.toscrape.com/media/cache/37/5e/375e0267fe12e7aa1f9f7f2bd2711ecb.jpg;f5873c8fc7760000;Books;31.04;31.04;0.00;In stock (3 available);0
#GIRLBOSS;50.96;3;Add a comment;http://books.toscrape.com/media/cache/4d/3a/4d3a9198fd6fd7b66ad7742b37c7f3ac.jpg;165affa7adb5eded;Books;50.96;50.96;0.00;In stock (3 available);0
The Suffragettes (Little Black Classics, #96);11.89;2;Nonfiction;http://books.toscrape.com/media/cache/8f/39/8f399ee98cb1a7c77525123b00d4b3e0.jpg;d2185b65af52d68c;Books;11.89;11.89;0.00;In stock (2 available);0
The Sense of an Ending;31.38;2;Add a comment;http://books.toscrape.com/media/cache/c4/d2/c4d2764a45584960ee18de814191e21a.jpg;4130678275eb7c8c;Books;31.38;31.38;0.00;In stock (2 available);0
The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2);54.81;2;Sequential Art;http://books.toscrape.com/media/cache/b3/48/b3481a7849a7d98131ced57476bb2f26.jpg;276dc716b1da8899;Books;54.81;54.81;0.00;In stock (2 available);0
The Course of Love;16.78;2;Fiction;http://books.toscrape.com/media/cache/c9/b9/c9b9ce0ea36cc737d1693ac89c5d0361.jpg;f3c76b53b239f511;Books;16.78;16.78;0.00;In stock (2 available);0
Sugar Rush (Offensive Line #2);24.42;2;Sports and Games;http://books.toscrape.com/media/cache/10/65/106598cd8f3437c26a92cbda0a5a08bb.jpg;ce42e3de94226b2b;Books;24.42;24.42;0.00;In stock (2 available);0
Saga, Volume 2 (Saga (Collected Editions) #2);11.75;2;Sequential Art;http://books.toscrape.com/media/cache/bd/1e/bd1e9e86b838676121bc4954ab40712a.jpg;9189fd009df41d0e;Books;11.75;11.75;0.00;In stock (2 available);0
Run, Spot, Run: The Ethics of Keeping Pets;20.02;2;Philosophy;http://books.toscrape.com/media/cache/8c/bf/8cbf4667b5798cb8195f1e126ddd6a5c.jpg;b0e479be03911916;Books;20.02;20.02;0.00;In stock (2 available);0
New Moon (Twilight #2);12.86;2;Young Adult;http://books.toscrape.com/media/cache/dc/d6/dcd6ccbed1f8003d5bf53e2791c5abe7.jpg;6fa3ea52c8e31e06;Books;12.86;12.86;0.00;In stock (2 available);0
Life;31.58;2;Music;http://books.toscrape.com/media/cache/9b/61/9b6155b8013ed9e05ef8a85b4117165b.jpg;637e5a45062aa548;Books;31.58;31.58;0.00;In stock (2 available);0
Kindle Paperwhite User's Guide;34.00;2;Nonfiction;http://books.toscrape.com/media/cache/06/71/0671e3db3053c0dc22122eda29d6734c.jpg;fb495f9f9015a772;Books;34.00;34.00;0.00;In stock (2 available);0
H is for Hawk;57.42;2;Nonfiction;http://books.toscrape.com/media/cache/14/00/140096c16c6e0b5d6df9d19f9493e8a5.jpg;b6d3f4f4ee1f6069;Books;57.42;57.42;0.00;In stock (2 available);0
Girl Online On Tour (Girl Online #2);53.47;2;Young Adult;http://books.toscrape.com/media/cache/5a/36/5a36c880b8762469cd3d67dc05427128.jpg;97b8f130d32e9f4e;Books;53.47;53.47;0.00;In stock (2 available);0
Fruits Basket, Vol. 2 (Fruits Basket #2);11.64;2;Sequential Art;http://books.toscrape.com/media/cache/87/36/8736be56d958f5d8d855108afb206c9f.jpg;c0db71f6bb14db11;Books;11.64;11.64;0.00;In stock (2 available);0
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book);52.88;2;Childrens;http://books.toscrape.com/media/cache/a8/9a/a89a1b7ffea60884f203877bb89f6ef4.jpg;d7b463918d3b8c39;Books;52.88;52.88;0.00;In stock (2 available);0
Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1);18.51;1;Sequential Art;http://books.toscrape.com/media/cache/31/3f/313fb7d006c8c507d63ce7e96b56d925.jpg;09d26b5f819c6a36;Books;18.51;18.51;0.00;In stock (1 available);0
While You Were Mine;41.32;1;Historical Fiction;http://books.toscrape.com/media/cache/4f/7c/4f7cde01c9711886ef5a8fa14996a52d.jpg;8ceb5c6aed2c5f8b;Books;41.32;41.32;0.00;In stock (1 available);0
Where Lightning Strikes (Bleeding Stars #3);39.77;1;Romance;http://books.toscrape.com/media/cache/a3/50/a35037c93fbc48a1a62dc74c71f62779.jpg;def389ddfda6991b;Books;39.77;39.77;0.00;In stock (1 available);0
When I'm Gone;51.96;1;Fiction;http://books.toscrape.com/media/cache/f8/dd/f8ddbaef30884ed017b662b4069b78d4.jpg;c5f91eb481427dc5;Books;51.96;51.96;0.00;In stock (1 available);0
Ways of Seeing;39.51;1;Art;http://books.toscrape.com/media/cache/a5/54/a5542b7abc8673ea8254a3fe93b23e4e.jpg;66a4e422b212726a;Books;39.51;39.51;0.00;In stock (1 available);0
Vampire Knight, Vol. 1 (Vampire Knight #1);15.40;1;Paranormal;http://books.toscrape.com/media/cache/39/82/39826643a2e100f9e763079d7d5867f4.jpg;e7e87087b1a44711;Books;15.40;15.40;0.00;In stock (1 available);0
Vampire Girl (Vampire Girl #1);53.82;1;Fantasy;http://books.toscrape.com/media/cache/32/8d/328dc781f0faaa70e67f9a04ef601d3c.jpg;dab5e75d1339706a;Books;53.82;53.82;0.00;In stock (1 available);0
Twenty Love Poems and a Song of Despair;30.95;1;Poetry;http://books.toscrape.com/media/cache/ec/10/ec10f11ff0ea13c17a42d81b03896235.jpg;e63c3f25338baf9a;Books;30.95;30.95;0.00;In stock (1 available);0
Travels with Charley: In Search of America;57.82;1;Nonfiction;http://books.toscrape.com/media/cache/3f/c2/3fc2d771fe5f12df5de998d99036a35a.jpg;0268f149d014b389;Books;57.82;57.82;0.00;In stock (1 available);0
Three Wishes (River of Time: California #1);44.18;1;Science Fiction;http://books.toscrape.com/media/cache/48/e6/48e697e9c8bba8ca04a3064551cda630.jpg;460f97a346b44bac;Books;44.18;44.18;0.00;In stock (1 available);0
This One Moment (Pushing Limits #1);48.71;1;Romance;http://books.toscrape.com/media/cache/bb/8b/bb8b7e644c005aba53d55240b54952ae.jpg;d6d98d3508c30f57;Books;48.71;48.71;0.00;In stock (1 available);0
The Zombie Room;19.69;1;Default;http://books.toscrape.com/media/cache/ca/4a/ca4a9ba7acfea039f1abeff1d95d9674.jpg;9c96cd1329fbd82d;Books;19.69;19.69;0.00;In stock (1 available);0
The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine);36.52;1;Sequential Art;http://books.toscrape.com/media/cache/2a/29/2a296946d7a2ed3829e57d6b155be43b.jpg;dac9d1e654fac737;Books;36.52;36.52;0.00;In stock (1 available);0
The Tumor;41.56;1;Nonfiction;http://books.toscrape.com/media/cache/8a/14/8a14b06317e794b3469e57d20270f80f.jpg;6514add13c82b115;Books;41.56;41.56;0.00;In stock (1 available);0
The Story of Hong Gildong;43.19;1;Classics;http://books.toscrape.com/media/cache/b5/5b/b55be7e5c18b62cef6ebeae404f7f643.jpg;32d035df92ab9080;Books;43.19;43.19;0.00;In stock (1 available);0
The Silent Wife;12.34;1;Fiction;http://books.toscrape.com/media/cache/a6/37/a6378b97d817267de38ba58dfd0db412.jpg;b78deb463531d078;Books;12.34;12.34;0.00;In stock (1 available);0
The Silent Twin (Detective Jennifer Knight #3);36.25;1;Fantasy;http://books.toscrape.com/media/cache/c1/80/c1800f5a0eaaaea8c2283b129cbac4ae.jpg;9e9932ae1a7d0943;Books;36.25;36.25;0.00;In stock (1 available);0
The Selfish Gene;29.45;1;Science;http://books.toscrape.com/media/cache/d7/63/d763b806d6f0fb6580f16d08e00bdba6.jpg;6f2c0a9adbb2bca9;Books;29.45;29.45;0.00;In stock (1 available);0
The Secret Healer;34.56;1;Historical Fiction;http://books.toscrape.com/media/cache/3e/59/3e59b2225c72d3dcf40a306e2b983314.jpg;38f776ab9118aed7;Books;34.56;34.56;0.00;In stock (1 available);0
The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1);54.12;1;Sequential Art;http://books.toscrape.com/media/cache/35/18/3518d80c6b73f9c76e9713af42b9c8e1.jpg;5faefdc861684eb1;Books;54.12;54.12;0.00;In stock (1 available);0
The Republic;33.78;1;Add a comment;http://books.toscrape.com/media/cache/ab/bf/abbf443d42de3bad8d145794534934bb.jpg;0ec9d2b018fb10d8;Books;33.78;33.78;0.00;In stock (1 available);0
The Odyssey;29.64;1;Add a comment;http://books.toscrape.com/media/cache/46/09/4609b4e20bb1d076693b2d24e8e90704.jpg;f0512adadffd2480;Books;29.64;29.64;0.00;In stock (1 available);0
The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1);57.70;1;Mystery;http://books.toscrape.com/media/cache/62/8c/628c0151226402726149c98549671250.jpg;b0913e67d38d5ed5;Books;57.70;57.70;0.00;In stock (1 available);0
The Nicomachean Ethics;36.34;1;Philosophy;http://books.toscrape.com/media/cache/16/f4/16f4518319f7dcadc23d020279f78545.jpg;5c10b64db3e4f228;Books;36.34;36.34;0.00;In stock (1 available);0
The Name of the Wind (The Kingkiller Chronicle #1);50.59;1;Default;http://books.toscrape.com/media/cache/94/31/9431e2494b4b32721b037c6f6dce9a03.jpg;c8614adb1a90b027;Books;50.59;50.59;0.00;In stock (1 available);0
The Mirror & the Maze (The Wrath and the Dawn #1.5);29.38;1;Fantasy;http://books.toscrape.com/media/cache/61/8a/618a23dc5a492a4aa8b15ba4bf80c781.jpg;c40b70e0f6d80189;Books;29.38;29.38;0.00;In stock (1 available);0
The Little Prince;45.42;1;Classics;http://books.toscrape.com/media/cache/c0/d6/c0d67625e62981155f5e1f553bda1a94.jpg;1aeca7d078d57deb;Books;45.42;45.42;0.00;In stock (1 available);0
The Light of the Fireflies;54.43;1;Add a comment;http://books.toscrape.com/media/cache/94/23/9423f5e8b08195183f7ee002f3b48b33.jpg;04e43893e32f9d29;Books;54.43;54.43;0.00;In stock (1 available);0
The Last Girl (The Dominion Trilogy #1);36.26;1;Science Fiction;http://books.toscrape.com/media/cache/2a/88/2a88181c495875c02f87c2e6010b046d.jpg;16c71736dae78764;Books;36.26;36.26;0.00;In stock (1 available);0
The Iliad;16.16;1;Add a comment;http://books.toscrape.com/media/cache/9e/14/9e14dd99b3b2f07f5a43ee2e007c1c26.jpg;86d8bd7afa5b51b3;Books;16.16;16.16;0.00;In stock (1 available);0
The Hook Up (Game On #1);36.29;1;New Adult;http://books.toscrape.com/media/cache/90/de/90de87ce300bcbbfcdb9ad77fc9a2e5f.jpg;6e473eff459e809f;Books;36.29;36.29;0.00;In stock (1 available);0
The Haters;27.89;1;Young Adult;http://books.toscrape.com/media/cache/4a/13/4a1370ebafcaf6ba5f5e1fe4a609b6d8.jpg;fff8a057a40c4a60;Books;27.89;27.89;0.00;In stock (1 available);0
The Girl You Lost;12.29;1;Mystery;http://books.toscrape.com/media/cache/28/15/2815974db428ea019fc84e08af23095b.jpg;4280ac3eab57aa5d;Books;12.29;12.29;0.00;In stock (1 available);0
The Girl In The Ice (DCI Erika Foster #1);15.85;1;Mystery;http://books.toscrape.com/media/cache/83/54/835421d17d99c89fd99d07e17806357b.jpg;ee61197edb882599;Books;15.85;15.85;0.00;In stock (1 available);0
The End of the Jesus Era (An Investigation #1);14.40;1;Nonfiction;http://books.toscrape.com/media/cache/fa/9d/fa9db3f9dfc5a859c091d1262a56a89f.jpg;09659d1639a1f978;Books;14.40;14.40;0.00;In stock (1 available);0
The Edge of Reason (Bridget Jones #2);19.18;1;Womens Fiction;http://books.toscrape.com/media/cache/a1/4f/a14f3bc2743e3956cb10fddaaf62a1f9.jpg;29fc016c459aeb14;Books;19.18;19.18;0.00;In stock (1 available);0
The Complete Maus (Maus #1-2);10.64;1;Sequential Art;http://books.toscrape.com/media/cache/e5/0f/e50f35f47d84efaa739eff59b3dd4f7c.jpg;3301af038a720587;Books;10.64;10.64;0.00;In stock (1 available);0
The Communist Manifesto;14.76;1;Add a comment;http://books.toscrape.com/media/cache/b5/c7/b5c74ed5e387f2c13324e294c4b6412c.jpg;18b4545a5ed15581;Books;14.76;14.76;0.00;In stock (1 available);0
The Bhagavad Gita;57.49;1;Religion;http://books.toscrape.com/media/cache/13/27/13270087ac5cba3e999166a64991187a.jpg;f3a0b8c835129558;Books;57.49;57.49;0.00;In stock (1 available);0
The Bette Davis Club;30.66;1;Fiction;http://books.toscrape.com/media/cache/fb/6c/fb6c914f1da870442031095c85f4cf80.jpg;dfb0849016bc122c;Books;30.66;30.66;0.00;In stock (1 available);0
The Art of Not Breathing;40.83;1;Young Adult;http://books.toscrape.com/media/cache/0b/9f/0b9f43b6b5cf8053dd2c68ecafe70b8a.jpg;5bc1fbccfbf2355c;Books;40.83;40.83;0.00;In stock (1 available);0
Taking Shots (Assassins #1);18.88;1;Default;http://books.toscrape.com/media/cache/72/d7/72d7f51393409b2d130845e6ade7522b.jpg;a7eef9d6795422c1;Books;18.88;18.88;0.00;In stock (1 available);0
Starlark;25.83;1;Historical Fiction;http://books.toscrape.com/media/cache/76/e2/76e2881d47f2da9283e52d3c57eef532.jpg;e25164e5b3fe208b;Books;25.83;25.83;0.00;In stock (1 available);0
Skip Beat!, Vol. 01 (Skip Beat! #1);42.12;1;Sequential Art;http://books.toscrape.com/media/cache/03/0a/030af2f71cc40b03f7d79a0929ac9c18.jpg;2ac720f76384c57e;Books;42.12;42.12;0.00;In stock (1 available);0
Sister Sable (The Mad Queen #1);13.33;1;Fantasy;http://books.toscrape.com/media/cache/26/47/2647baddb86f91b6f7ea2fb8052edd62.jpg;3a9a7c5895e82646;Books;13.33;13.33;0.00;In stock (1 available);0
Shatter Me (Shatter Me #1);42.40;1;Default;http://books.toscrape.com/media/cache/37/40/37407ed591f1a8e5433fc6b9128d5d10.jpg;9ed7090d8fa690b0;Books;42.40;42.40;0.00;In stock (1 available);0
Shameless;58.35;1;New Adult;http://books.toscrape.com/media/cache/e2/52/e252988534e955a047c562376b8b95c0.jpg;c068c013d6921fea;Books;58.35;58.35;0.00;In stock (1 available);0
Shadow Rites (Jane Yellowrock #10);21.72;1;Fantasy;http://books.toscrape.com/media/cache/b8/35/b83561ef09d202d3c871649feed4b66d.jpg;229cd6564bf0dce4;Books;21.72;21.72;0.00;In stock (1 available);0
Settling the Score (The Summer Games #1);44.91;1;Sports and Games;http://books.toscrape.com/media/cache/95/c4/95c41c1765b517d6240bd674a02676b1.jpg;132adf7335bb384a;Books;44.91;44.91;0.00;In stock (1 available);0
Sense and Sensibility;37.46;1;Classics;http://books.toscrape.com/media/cache/a8/57/a857deea83c7d4c66e2920e1cf5d8fe0.jpg;35e44170702139a4;Books;37.46;37.46;0.00;In stock (1 available);0
Saga, Volume 1 (Saga (Collected Editions) #1);28.48;1;Sequential Art;http://books.toscrape.com/media/cache/86/01/860132d9f65dd9df2143fb9071a40115.jpg;4f64568dfefa3ce7;Books;28.48;28.48;0.00;In stock (1 available);0
Rhythm, Chord & Malykhin;28.34;1;Romance;http://books.toscrape.com/media/cache/1e/c9/1ec952e4d14d37dc7b6d74fa07f1ea37.jpg;9efb397067eb7e8a;Books;28.34;28.34;0.00;In stock (1 available);0
Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5);46.96;1;Sequential Art;http://books.toscrape.com/media/cache/70/da/70daa09e4ddebe1d60f50720c0b49976.jpg;3cdca3b4a93980f5;Books;46.96;46.96;0.00;In stock (1 available);0
Paradise Lost (Paradise #1);24.96;1;Default;http://books.toscrape.com/media/cache/56/36/5636eec07534db6e8bc55ed562bad042.jpg;849db7ab7f4a640c;Books;24.96;24.96;0.00;In stock (1 available);0
Paper Girls, Vol. 1 (Paper Girls #1-5);21.71;1;Sequential Art;http://books.toscrape.com/media/cache/87/b3/87b3b5ff42301d1c7eeb0c81055f1633.jpg;bcbcbcf0f6ed196f;Books;21.71;21.71;0.00;In stock (1 available);0
Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1);29.87;1;Sequential Art;http://books.toscrape.com/media/cache/27/33/27334267037a79caed4d7b0092d59fb5.jpg;326825e02a198cf6;Books;29.87;29.87;0.00;In stock (1 available);0
Origins (Alphas 0.5);28.99;1;Fantasy;http://books.toscrape.com/media/cache/ad/78/ad789235c675d02b730b57a166d910b5.jpg;8932e5c12f12ffed;Books;28.99;28.99;0.00;In stock (1 available);0
One Second (Seven #7);52.94;1;Fantasy;http://books.toscrape.com/media/cache/70/ad/70ad2de442bc3ffe36660ccabfe46148.jpg;7ea31f38675b91c1;Books;52.94;52.94;0.00;In stock (1 available);0
On the Road (Duluoz Legend);32.36;1;Default;http://books.toscrape.com/media/cache/7f/9b/7f9bc0563de554998e2d93b7edec4921.jpg;9ff997ab15713e53;Books;32.36;32.36;0.00;In stock (1 available);0
Old Records Never Die: One Man's Quest for His Vinyl and His Past;55.66;1;Music;http://books.toscrape.com/media/cache/aa/55/aa55bbf7037a0e19ae69485adcc11903.jpg;a1985630339f4b3d;Books;55.66;55.66;0.00;In stock (1 available);0
Off Sides (Off #1);39.45;1;New Adult;http://books.toscrape.com/media/cache/4a/58/4a58f6feb21b7194911eddb020766583.jpg;b6f1cfadc4dd79d4;Books;39.45;39.45;0.00;In stock (1 available);0
Of Mice and Men;47.11;1;Classics;http://books.toscrape.com/media/cache/a0/bb/a0bb0881c8ee6f5866804cf0a437853f.jpg;39592d9d72e717c4;Books;47.11;47.11;0.00;In stock (1 available);0
Myriad (Prentor #1);58.75;1;Fantasy;http://books.toscrape.com/media/cache/48/7d/487d4be44c60cac7f0085242c4512653.jpg;63e20a0f98218a87;Books;58.75;58.75;0.00;In stock (1 available);0
My Perfect Mistake (Over the Top #1);38.92;1;Romance;http://books.toscrape.com/media/cache/2e/fa/2efa13faabc899f61c2a181ab0de7ef8.jpg;fd78f89878479f56;Books;38.92;38.92;0.00;In stock (1 available);0
Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1);39.39;1;Sequential Art;http://books.toscrape.com/media/cache/99/f5/99f511d2d38ef356701341d405a1cca2.jpg;35a60467893aa168;Books;39.39;39.39;0.00;In stock (1 available);0
Meditations;25.89;1;Philosophy;http://books.toscrape.com/media/cache/90/f7/90f79652caecac36bc97bf7b769c8fc4.jpg;4f19709e47883df5;Books;25.89;25.89;0.00;In stock (1 available);0
Matilda;28.34;1;Childrens;http://books.toscrape.com/media/cache/3c/db/3cdb7121cf09e7c5e3436cfff9834a67.jpg;1053fb7ee17a1f33;Books;28.34;28.34;0.00;In stock (1 available);0
Lost Among the Living;27.70;1;Historical Fiction;http://books.toscrape.com/media/cache/5f/03/5f0345cd81aaad65bb9f6a34ec0f6b9b.jpg;d510567580c8be52;Books;27.70;27.70;0.00;In stock (1 available);0
Lord of the Flies;24.89;1;Add a comment;http://books.toscrape.com/media/cache/20/fd/20fd23f982b45a59f6c1a31e6804e735.jpg;71a6471bbdac21d9;Books;24.89;24.89;0.00;In stock (1 available);0
Listen to Me (Fusion #1);58.99;1;Romance;http://books.toscrape.com/media/cache/98/85/9885b87053dcd05803ef58e9817e935a.jpg;6e712ea24e77bd96;Books;58.99;58.99;0.00;In stock (1 available);0
Kitchens of the Great Midwest;57.20;1;Fiction;http://books.toscrape.com/media/cache/ed/be/edbe83ef3ebf5c22b9ebc139d3232947.jpg;06f6a57a6d532844;Books;57.20;57.20;0.00;In stock (1 available);0
Jane Eyre;38.43;1;Default;http://books.toscrape.com/media/cache/72/9f/729f5f6a75746782c336537730256f66.jpg;8d390a1fc3133d06;Books;38.43;38.43;0.00;In stock (1 available);0
Imperfect Harmony;34.74;1;Romance;http://books.toscrape.com/media/cache/f1/49/f1498baf6cb055e0a9188d5e57c5f686.jpg;f28f7299d38c0932;Books;34.74;34.74;0.00;In stock (1 available);0
Icing (Aces Hockey #2);40.44;1;Sports and Games;http://books.toscrape.com/media/cache/bf/31/bf31c4b40f6b2622330155fb9113a3bb.jpg;3455b45888fb5053;Books;40.44;40.44;0.00;In stock (1 available);0
Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1);45.24;1;Sequential Art;http://books.toscrape.com/media/cache/66/97/6697a03eedbac77c2e957788e48b70a8.jpg;6fe02600f322a0a9;Books;45.24;45.24;0.00;In stock (1 available);0
Having the Barbarian's Baby (Ice Planet Barbarians #7.5);34.96;1;Science Fiction;http://books.toscrape.com/media/cache/13/8a/138a09170e0431cce98921b857a6eeb5.jpg;6717a70913b3db79;Books;34.96;34.96;0.00;In stock (1 available);0
Giant Days, Vol. 1 (Giant Days #1-4);56.76;1;Sequential Art;http://books.toscrape.com/media/cache/eb/20/eb2063bd8d636cb8200c4b2c7cb6c773.jpg;eb0fe24bbc845ecc;Books;56.76;56.76;0.00;In stock (1 available);0
Fruits Basket, Vol. 1 (Fruits Basket #1);40.28;1;Sequential Art;http://books.toscrape.com/media/cache/03/c5/03c51e2b5bf51a3f55deecbf8c9e8515.jpg;72e6fbf4f6382557;Books;40.28;40.28;0.00;In stock (1 available);0
Frankenstein;38.00;1;Default;http://books.toscrape.com/media/cache/f7/22/f722c24607ddc8013476ca8e84639ba7.jpg;a492f49a3e2b6a71;Books;38.00;38.00;0.00;In stock (1 available);0
Forever Rockers (The Rocker #12);28.80;1;Music;http://books.toscrape.com/media/cache/a2/fc/a2fc91793502f5c10b5826ad606de435.jpg;e564c3f1a93ccf2e;Books;28.80;28.80;0.00;In stock (1 available);0
Fighting Fate (Fighting #6);39.24;1;Romance;http://books.toscrape.com/media/cache/ba/a6/baa64eeda5e10952da4610f8efc1be76.jpg;6390772a3094939d;Books;39.24;39.24;0.00;In stock (1 available);0
Emma;32.93;1;Classics;http://books.toscrape.com/media/cache/ae/98/ae98d08a6f427491dd8eda6b51af41fe.jpg;2e69730561ed70ad;Books;32.93;32.93;0.00;In stock (1 available);0
Eat, Pray, Love;51.32;1;Nonfiction;http://books.toscrape.com/media/cache/5b/82/5b827f00893b7119360e8a67d939e0b5.jpg;df56868afd166557;Books;51.32;51.32;0.00;In stock (1 available);0
Deep Under (Walker Security #1);47.09;1;Romance;http://books.toscrape.com/media/cache/b6/bd/b6bd7cd6500f96e717c147deb8d89af2.jpg;0072b94dfa30608e;Books;47.09;47.09;0.00;In stock (1 available);0
